,Gene,Fold Change,Neg Log P-Value,p-values,Distance
36,ACSL4,0.16650977504412268,0.14435994177835557,0.7171996322822083,0.22037535700593783
37,ACTA2;ACTB;ACTG1;ACTG2,-0.04410795550924007,0.12261013627080382,0.7540321504515087,0.1303025604335931
38,ACTA2;ACTB;ACTG1;ACTG2;POTEF,-0.04842051903219158,0.05268092069657118,0.8857661496331957,0.07155295988835995
39,ACTA2;ACTG2,0.16370731059459231,1.2048686621410678,0.0623923491773208,1.2159393802948077
40,ACTB;ACTG1,0.28384378709271374,2.0037149987845484,0.0099148238140033,2.0237196178881343
41,ACTB;ACTG1;ACTG2,-0.388634070316332,0.5495162723411118,0.2821523862984245,0.6730561448930621
42,ACTB;ACTG1;ACTG2;POTEJ,1.035428835213434,2.109784631253463,0.007766321568142418,2.3501710710211627
43,ACTB;ACTG1;POTEF,0.09263264070803245,0.27262715036477225,0.5337929697061755,0.28793466140872925
44,ACTB;ACTG1;POTEJ,0.22592620662775076,0.19973734528446446,0.6313390533263761,0.3015587139223314
45,ACTBL2,0.11564094553317972,0.5074102744709997,0.31087781120237096,0.5204209977725179
46,ACTG2,0.5529208677476198,0.7036946973665189,0.19783599093051277,0.8949344741893328
47,ACTL6A,-0.11532352125986378,0.23991253536723292,0.575555839595648,0.26619079469829166
48,ACTN1,0.2660837720782965,0.7742605817733218,0.1681664739767749,0.8187063101328691
49,ACTN1;ACTN4,0.3695735177194983,1.4965365760462845,0.03187597106687272,1.5414948291979125
50,ACTN4,0.3042736444583589,0.592372691270022,0.25563911696598696,0.665948838931686
51,ACTR1A,-0.10820189262940794,0.10071776574297714,0.7930165194309003,0.14782326577654528
52,ACTR1A,0.26780774997279977,0.3950089068055617,0.40270877521628473,0.47723477178556317
53,ACTR2,-0.42751221098937364,0.5453057795449282,0.28490116193130016,0.6929105885683409
54,ACTR3,0.17207584014933275,0.7275922698927126,0.18724392236662366,0.7476634309438497
55,ADAM10,-0.09222056200489348,0.06767621484221065,0.8557044394791183,0.11438838276620339
56,ADAM19,-0.12094636669390724,0.2648663764192201,0.5434175042890499,0.29117386725787237
57,ADAMTS1,-0.9289060455534148,0.7340022866377717,0.18450057048703677,1.1839027824340815
58,ADAMTS13,-0.3391898991687796,0.2635217047677858,0.5451026523721414,0.4295270382430505
59,ADAMTSL1,0.40228757143695404,0.22505933391842192,0.5955807688942618,0.46096311557048264
60,ADD1,-0.0375750955396974,0.035998455003272395,0.9204528462458602,0.05203630047803182
61,ADGRF5,-0.43278248057278645,0.4327745108933372,0.36916922438038924,0.6120412181950668
62,ADGRG1,-0.5037515273779896,0.9161917208365866,0.12128533138770882,1.0455490761629331
63,ADH5,-0.1468573522745018,0.3335537343026088,0.46392338620909884,0.364451883771085
64,ADK,0.11962258115383406,0.09332831363230204,0.8066250153275865,0.15172256274976031
65,ADRM1,-0.664010355227834,1.1548239988434241,0.07001256697941864,1.3321141918598838
66,ADSL,-0.03326319758514984,0.09640536647341309,0.8009301335693548,0.10198252300498258
67,ADSS2,0.32952229359546337,0.4648711064347877,0.3428695311475839,0.5698158365422274
68,AEBP1,-0.4071349338327792,0.15705046374455425,0.6965455728564272,0.4363756438086354
69,AFM,0.013204226733495972,0.0065076004393157865,0.9851274022751567,0.014720749542987025
70,AFP,0.1521889225250277,0.0997774864416924,0.7947353181579049,0.18198080926282031
71,AGK,-0.9060787723365422,0.6426794693421364,0.22767771842106013,1.1108625666538527
72,AGPAT1,-0.6173094199204101,0.7975089438967137,0.15940100531984616,1.008509511862791
73,AGPS,-0.3875176674024665,0.4616957268738643,0.3453856368640836,0.6027710069028159
74,AGRN,-0.8066920921001213,0.30510586976648735,0.4953294275776598,0.8624625923614515
75,AHCY,-0.2566309528888482,0.8161634406826609,0.15269912881767023,0.8555595875727169
76,AHCYL1;AHCYL2,-0.674214734746144,0.7413210498799377,0.18141740484521052,1.0020590838587846
77,AHNAK,0.25723006573142726,0.5521754423813511,0.28043005529681053,0.6091510698383736
78,AHNAK2,-0.3602402217716971,1.0177276091289156,0.09600025593687771,1.0796029380125733
79,AHSA1,0.20003308111619944,0.4057394760241522,0.3928805453644612,0.4523690483943322
80,AHSG,0.22097972136022648,0.16483420519824782,0.6841727849356207,0.27568524163578545
81,AIFM1,-0.1770411732847137,0.04822991759900875,0.8948908805622132,0.18349305706111935
82,AIMP1,0.9280138471686215,1.138339443865761,0.07272111952578036,1.4686818545884317
83,AIMP2,-0.6629703195847299,0.5279249487278113,0.2965343792063539,0.8474871067689118
84,AK1,-0.27708503623811964,0.11861582227265745,0.7609991605886964,0.30140642096760106
85,AK2,-0.18945140662799176,0.12349419074807859,0.7524987957535546,0.22614740905402278
86,AKAP2,-0.7424795770613244,0.7876825582276238,0.16304873802404804,1.0824600384721725
87,AKAP8,-0.2008038846919149,0.13997588177356543,0.724476192213343,0.24477632153795234
88,AKR1A1,-1.4367843248544627,0.549729917393971,0.2820136195413844,1.5383602238180356
89,AKR1B1,0.2389668808337433,0.4670254692296843,0.34117290292693164,0.5246121987188396
90,AKR1C1;AKR1C2,-0.2271952624976521,0.1821065291894066,0.657496538588398,0.2911708695504913
91,AKR1C2,-0.4848379054548886,0.3942945039675835,0.4033717655605225,0.6249287562794068
92,AKR1C3,0.3448074801279084,0.6184564524573738,0.24073738989571478,0.7080823270907965
93,AKR1E2,-0.2636718063988397,0.7850293125034624,0.16404790460948934,0.8281267070800736
94,AKR7A2,0.2651383419198474,1.1709233222518387,0.06746471308837522,1.2005664358748704
95,ALB,-2.017752398782097,1.220661513441086,0.06016424713906875,2.3582491965835986
96,ALCAM,-0.553248541423681,0.23601345294823584,0.5807464277172434,0.6014867401364552
97,ALDH16A1,-0.436524147038309,0.4878424106773262,0.32520528088521994,0.654632376684035
98,ALDH18A1,-0.3727390591849762,0.9371345095863844,0.11557542268211983,1.0085412709948038
99,ALDH1A3,-0.40046160753810156,0.8023691981831672,0.15762706961138015,0.8967529366024397
100,ALDH4A1,-0.2149891010723053,0.1400201364557142,0.7244023717263973,0.2565656878714586
101,ALDH9A1,0.34805635814138824,0.3254890843005006,0.4726187157023771,0.4765358039449132
102,ALDOA,-0.08758152065431091,0.19199974605010645,0.6426880931231418,0.21103181097509174
103,ALDOA;ALDOB;ALDOC,-0.18169192816759505,0.49143691323340183,0.32252477933256574,0.5239486582191357
104,ALDOA;ALDOC,-0.4094607503756862,0.42273679848407075,0.37780108559674197,0.5885274053863437
105,ALDOA;ALDOC,0.4957150450960057,0.5998122332320266,0.2512972677799937,0.7781440233461451
106,ALDOB,0.14164641052240157,0.05619077186660253,0.878636474761209,0.15238473826746984
107,ALDOC,0.07859291679034186,0.0393439589747346,0.9133895551449754,0.08789080542024404
108,ALG1;ALG1L;ALG1L2,0.24542887368322752,0.1185282389264486,0.7611526453250943,0.27255141801213023
109,ALMS1,-0.19486013817270376,0.3115127566444232,0.4880757646610346,0.36743798252343596
110,ALOX12,-0.8196444780016776,0.8137027563503955,0.1535667678376161,1.1549585473127915
111,ALYREF,-0.505172446908766,0.31825240660248216,0.48055997173724646,0.5970626394475387
112,AMBP,-0.6861801879874783,1.0898857505886308,0.08130443747968029,1.2879030241919125
113,AMDHD2,0.31459414315652623,0.4653724275682506,0.34247397334216867,0.5617303367712622
114,AMOT,-0.7592527620217489,0.30994971645014424,0.4898355302973071,0.8200814492263432
115,AMY1A;AMY2B,0.171698984733208,0.07559417511360446,0.840244783444354,0.18760335996330313
116,ANGPTL3,0.6790764245179695,0.5890839244295852,0.2575823348711825,0.8989797886256792
117,ANGPTL4,0.03995890738051955,0.10604964719886051,0.7833400886369514,0.11332802808682291
118,ANLN,0.7625140560188193,1.2377208620027091,0.05784677317113912,1.4537470955647684
119,ANP32A,0.18444033955193717,0.24251598467859656,0.5721158969198135,0.30468383888657957
120,ANP32A;ANP32B,1.0064503896653036,1.0087219961388727,0.09801171846521474,1.4249429645960687
121,ANP32B,0.9906238839870198,1.67583536522912,0.021094276519660404,1.9467305542570976
122,ANP32E,0.026345475095375548,0.015841853905520103,0.9641800608995694,0.03074163940268794
123,ANPEP,0.020985176361893565,0.006056278194022344,0.9861516865586061,0.021841614695419544
124,ANXA1,-1.4283035292987822,1.4149540962789857,0.03846324344773682,2.0105089073127824
125,ANXA11,-0.20447978429949742,0.12142569916494896,0.7560914044124478,0.23781543811297381
126,ANXA2,0.34224877865010583,1.3291563927682102,0.04686445892504068,1.3725126385298205
127,ANXA3,-0.3195822728240998,0.32820134249366145,0.46967631232180124,0.45809273113427484
128,ANXA5,0.3401484482253494,0.5568033970477416,0.27745758570867934,0.652480643233206
129,ANXA6,-0.037992770278354016,0.043316379098795633,0.9050730242165891,0.05761735234852743
130,ANXA7,-0.4797521841596737,0.34846742856571,0.4482626677632276,0.5929516902557709
131,AOC2;AOC3,0.18900650041189593,0.1251353227557215,0.7496605845756595,0.22667665561131478
132,AOC3,-0.5456884347105024,0.3100648564180579,0.4897056825236727,0.6276273440205973
133,AP1B1,0.21056172773570125,0.27081979353596397,0.5360190274949679,0.3430446060760987
134,AP1B1;AP2B1,-1.3828728226173226,0.9238022539451773,0.11917845363223191,1.6630537718088947
135,AP1G1,-1.0878430356095308,0.811424481673682,0.15437448377204488,1.357133803124645
136,AP1M1,-0.12810069018467019,0.08331033531714184,0.8254478956125646,0.1528083727956144
137,AP1M1;AP1M2,-0.012466129212356236,0.021432825450300598,0.9518470637830841,0.024794563604189822
138,AP2A1,-0.3543314584818056,0.6965632009609246,0.20111145082781315,0.7815056464305123
139,AP2A1,-0.7096910094627091,1.1158269747094904,0.07659016855439625,1.3223959945498673
140,AP2A1;AP2A2,0.15367568673162424,0.4701561919132292,0.3387223143859217,0.49463427043299935
141,AP2A2,-1.5746735649443977,0.7656728339073469,0.17152489656009945,1.750957373758255
142,AP2B1,-0.19690412241725141,0.4050463129357114,0.39350810971983613,0.4503706796048364
143,AP2M1,0.5968820559897097,0.4454064419989743,0.3585861884788557,0.7447516950881606
144,AP3D1,0.21755512732513083,0.22421502220569664,0.5967397634424952,0.3124141635844235
145,APC2,-0.9682865552189668,1.0941606897590233,0.08050805048128326,1.4610840044404547
146,APEH,0.6988164709039992,0.9738785867332439,0.1061992410949864,1.1986592350223062
147,APEX1,0.07209318861761815,0.08360336456612019,0.8248911333141581,0.11039452165678815
148,API5,-0.05556722506761247,0.05854819014821801,0.8738800198083932,0.08071931039934986
149,APIP,-1.3642046319951113,1.0628458589863703,0.08652749700980451,1.7293627722144918
150,APLP2,-0.4525910896291663,0.6057715574226399,0.24787255454201343,0.7561731773833072
151,APLP2;APP,-0.9757179847707356,0.7915431918931944,0.16160574963328295,1.2564100486853533
152,APMAP,0.22904271664424414,0.09200553186547547,0.8090855933113908,0.24683108382378532
153,APOA1,0.23266722607390378,0.09634733207030295,0.8010371683348234,0.25182701698981835
154,APOA4,-0.008935987429303793,0.0039038695287606905,0.991051288421549,0.009751516222324692
155,APOB,-0.12680400019127447,0.07940780596938173,0.8328987187912114,0.14961568805903916
156,APOC3,-0.5587046926463017,0.42977666502878287,0.37172633939705574,0.7048821996534322
157,APOE,0.1922723466924552,0.06182047091273178,0.8673203354105686,0.20196639801337152
158,APOH,0.5351159802829848,0.3587884138164706,0.4377353157576853,0.6442656581280417
159,APOL2,-1.0583526165888557,1.6558451458140886,0.022087921704721486,1.9651802482104683
160,APOM,0.05407129607123551,0.0208271810256208,0.9531753860237624,0.05794373588488395
161,APOO,0.03486213913799574,0.022512148803163667,0.9494844382824323,0.04149898298769209
162,APP,-0.4525230479071567,0.1907610231696406,0.6445238265279284,0.49108744317882025
163,APRT,0.3133424321842071,0.18807082181255774,0.6485286672472539,0.3654505627637824
164,ARCN1,-0.37445804556477924,2.9145467705923167,0.0012174558739825555,2.9385033105066083
165,ARF1;ARF3,-0.3202861994206039,1.4451848615481415,0.03587691886446944,1.4802508346855325
166,ARF4,-0.6511364994006179,0.912026374835787,0.12245418302095856,1.1206118191629957
167,ARF6,0.11846385849521468,0.15867079240131288,0.6939516418206568,0.19801541892194854
168,ARG1,-0.019886779601225868,0.02154371201438524,0.9516040637415425,0.029319200709884644
169,ARHGAP1,-0.3804048636238484,0.4426650224101992,0.36085686980942555,0.583661016630459
170,ARHGAP29,-0.1872440337304866,0.23359916712251746,0.5839838445652988,0.2993808595217761
171,ARHGAP31,0.1570606816702984,0.21293906183591557,0.6124363198871013,0.2645961106711485
172,ARHGDIA,0.6994923997674505,0.4826185275323772,0.3291406121075303,0.8498295478800126
173,ARHGDIB,-0.21461085266511049,0.4250332754053183,0.37580860893554896,0.47614189406459384
174,ARHGEF1,-0.6495570894450537,0.32525810616180123,0.47287014331747435,0.726441496661838
175,ARL1,0.31109748719011776,0.3369653851084238,0.46029325921053565,0.4586145628927126
176,ARL3,-0.7639945398532042,1.0298800478291492,0.09335121013105957,1.2823184354293904
177,ARL8B,-0.38948358199556665,0.3660236924370989,0.43050312424715126,0.534481808922797
178,ARMC8,-0.6306791122825786,0.7277197588327244,0.18718896420636477,0.9629808876946104
179,ARMC9,-0.1641922528417119,0.1573507430951293,0.6960641346395754,0.22741669297970638
180,ARPC1A,-0.9911333543777587,1.0353127295206566,0.09219073352098657,1.4332542600905187
181,ARPC1A;ARPC1B,-0.593002786707121,3.0735112469441512,0.0008442843771545921,3.13019547155359
182,ARPC1B,0.014813335749973788,0.0322250030510501,0.9284852244721288,0.035466684898389354
183,ARPC2,0.15902766837018945,0.2857683034586574,0.5178830493887442,0.3270371883576824
184,ARPC3,-0.39071677036658414,0.2557569870912601,0.5549361450019844,0.4669809750853808
185,ARPC4,-0.3199326973402421,0.8064234547920837,0.15616242528862656,0.8675688556340659
186,ARPC5,-0.42548581591358925,0.35054324141023824,0.44612520300957764,0.551288258211663
187,ARPC5L,-0.40995994921975054,0.6850626845169628,0.2065082067716328,0.7983595942192016
188,ARRB1,-0.08976462592186962,0.03480548636525078,0.9229847248642905,0.09627621693863363
189,ARSA,0.042998592214985365,0.01410115238935877,0.9680523590063472,0.04525175611154244
190,ARSB,-1.1847573103975826,1.119444962399106,0.0759547673103188,1.629971444038591
191,ASAH1,-0.16105739895434112,0.06069425133380016,0.8695724035284031,0.17211414207701906
192,ASCC2,0.21638294306250216,0.23750999375051274,0.5787486703434582,0.3212982651365529
193,ASL,-0.5841280076734776,0.6205192615077704,0.23959664832550237,0.8522028416115115
194,ASNS,0.6243277604614939,0.45433122043591334,0.3512924205217859,0.7721411855001978
195,ASPH,-1.1329695360249623,1.3272630008837978,0.04706921973891571,1.7450636214979907
196,ASPN,0.053404340756532775,0.029559882911526152,0.9342005466672817,0.061039415866987155
197,ASS1,-0.058148445661156956,0.04726655627922101,0.8968781499636751,0.07493576632893861
198,ATAD1,0.9247118053067389,0.8511674027156607,0.14087456800559514,1.2568125836095738
199,ATAD3A;ATAD3C,-1.3302411239749965,0.6079714996772513,0.2466201174941561,1.4625904390272992
200,ATG7,-0.9127061208065825,0.9324166600437366,0.11683779169656641,1.304773271831132
201,ATIC,-0.06299208412136537,0.14920156484524666,0.7092485149945629,0.1619540354984201
202,ATP11B,0.43194519134377174,0.24457654085981698,0.5694078617932906,0.4963812372199027
203,ATP12A,0.34977606866034705,0.23337230901067202,0.5842889741153894,0.42048297566068044
204,ATP12A;ATP1A1,-0.4180115158797868,0.6134705109851797,0.2435171144811366,0.742347422206432
205,ATP13A1,-0.38362851487342553,0.5214451545404974,0.30099192565517435,0.6473607082745703
206,ATP1A1,-0.6403739531153576,0.7787984167678765,0.16641849234360753,1.0082687011847296
207,ATP1B1,0.06547670156916752,0.07418195881623407,0.842981495038805,0.09894524476795878
208,ATP1B3,-0.5640534063274316,0.35073417407925556,0.44592911220521997,0.664206824759153
209,ATP2A2,0.5710955738971109,0.43789915597680734,0.36483865333547155,0.7196567413219102
210,ATP2B4,-0.0279689685406197,0.01734323071947864,0.9608525991841236,0.03290973796637162
211,ATP2C1,-0.0408117667920358,0.05998105096598325,0.8710015924622923,0.07254878898831735
212,ATP5F1A,-0.1348732975474647,0.07047067684872135,0.8502160970335167,0.15217398820706465
213,ATP5F1B,-0.4721987670343175,0.29562654042094616,0.5062598190644224,0.557105669500847
214,ATP5F1D,-0.6308682185730738,0.36531052023400656,0.4312106512814976,0.7290037622668378
215,ATP5IF1,-0.2032847820941921,0.1848152057090779,0.653408521823051,0.2747387174978655
216,ATP6AP2,0.017138842168744617,0.007991858359470312,0.981766347844587,0.018910571406569772
217,ATP6V1A,0.2930409188490124,0.5531321391381205,0.27981298266175925,0.6259617747653499
218,ATP6V1B2,0.2890306770688511,0.32318833887105713,0.4751291337759195,0.4335774840430621
219,ATP6V1C1,-0.6803719089425435,0.6743350613956917,0.21167274342970355,0.9579319962845233
220,ATP6V1E1,1.2131303477460555,0.6451540106259119,0.22638413559862194,1.3740119861373716
221,ATP6V1F,0.8025542145014484,0.3725468884092849,0.4240851952705329,0.8848075786731695
222,ATP6V1G1,-0.07947573752756654,0.0877288548626477,0.817092351292867,0.11837544015150336
223,ATP6V1H,0.8249461535660849,1.0348189862681312,0.09229560346298846,1.3233995959741265
224,ATPAF2,-0.6805976931688669,0.5740984947059365,0.2666253909712977,0.8903944640272677
225,ATRN,1.0083597286373447,0.9882454628329386,0.10274354284500599,1.4118847109971366
226,ATXN10,-0.6674027307428894,0.5242040778775414,0.2990858881783856,0.8486555957904885
227,ATXN2L,-0.07729395152779617,0.04844245903559131,0.8944530328181746,0.09121966224557207
228,AURKAIP1,-1.2157851181116577,0.7335036388106148,0.18471253183892858,1.419915857214853
229,AXL,-0.5236402504872615,0.8411604277573049,0.14415827345671212,0.9908329713706615
230,AZGP1,-0.33922546897285955,0.3489803379639998,0.44773357418840426,0.48668387592494167
231,B2M,-0.5800352044249841,0.3038258912416641,0.4967914453387081,0.6547908143530456
232,B3GAT3,0.08177743778734481,0.044116690827021056,0.9034067042566509,0.09291841443217816
233,B4GALT1,-0.4432241281168956,0.4365373128089733,0.36598449531345917,0.6221032496454761
234,B4GALT4,-0.5442550411084746,0.28829452579298936,0.5148793500650146,0.6158955133577383
235,B4GALT5,-0.2747246593880206,0.09752045255013328,0.7988763187102191,0.291519942956647
236,B4GAT1,-0.0765493884409949,0.16573100221104317,0.6827614590241028,0.1825556736027865
237,BABAM1,-0.03511709058587442,0.03832887886484625,0.9155269250332235,0.05198377637544783
238,BAG2,0.041343894969102735,0.0428764678376403,0.9059902671261865,0.05956264891228731
239,BAG6,-1.093949684600922,0.9813134761349351,0.10439664065321896,1.4695924778259064
240,BANF1,0.10484621564950558,0.07267496415115339,0.8459117078308965,0.1275710756809476
241,BASP1,-0.642802945945455,1.2023924726997484,0.06274910377347319,1.3634307044075142
242,BAX,-0.012429986717481967,0.009687938648991026,0.9779396649651803,0.015759464618551995
243,BCAP31,0.979662356535945,1.0365336870383872,0.09193191629583325,1.42623294632362
244,BCAT1,-0.3587065486591712,0.9612557516278676,0.10933123360824938,1.0260034152421866
245,BCHE,0.28213210856775106,0.17812359459430574,0.6635542045816495,0.3336563226376534
246,BCLAF1,-0.5964373872400301,0.4244154697779204,0.37634359591537103,0.7320287206691596
247,BCS1L,-0.42915068369112674,0.22275518882044978,0.5987490139146293,0.48351854510349007
248,BDH2,0.0927907151503824,0.050366232304529,0.8904996799167224,0.10557875816030982
249,BGN,0.5662295458576523,0.607214089854904,0.24705059838906013,0.8302558939992432
250,BHMT,-0.4448737542466361,0.6723162244539306,0.2126590040206076,0.8061772527685734
251,BID,-0.19747714277312411,0.2157734213427867,0.6084523582053292,0.292498532091716
252,BIN1,0.3281818967628496,0.6705462538605074,0.2135274659819492,0.7465491517168991
253,BLMH,-0.15106319841108018,0.4209973574808381,0.3793172929702313,0.44727940363941865
254,BLVRA,0.07088915758905756,0.048749894694013175,0.8938200764708772,0.08603385901122657
255,BLVRB,-0.5342404255811299,0.3993649676739054,0.39868971501422296,0.6670121511114219
256,BMP1,-1.0903801830589117,1.344179812809216,0.04527101035873478,1.730823016016197
257,BMP1;TLL2,-1.8350613457519245,1.1624347620967057,0.06879632475131697,2.172257977037647
258,BOLA2,-0.48439371680327525,0.2877481137759202,0.5155275584425897,0.5634148115377262
259,BPNT1,-0.7612371336265902,1.1532301484218426,0.07026998350275517,1.3818182763450093
260,BRD9,-2.1620385109079727,1.2652988989108338,0.05428765734208725,2.505073217739181
261,BRIP1,-1.3736001497300308,0.660262354912421,0.21864404082721772,1.5240484731965904
262,BROX,0.08736564363714194,0.07260588244678225,0.8460462747501012,0.11359740249674745
263,BSG,-0.15873904035823827,0.07123839577511265,0.8487144652353048,0.17399135601076848
264,BTD,-0.30430922301129826,0.23424092171685568,0.5831215320878634,0.3840220210046582
265,BTF3,0.5442242420444252,0.4113378396822183,0.3878485394405579,0.6821868101797802
266,BTF3L4,-0.491904507937015,1.131794920435843,0.07382527604918536,1.234070414057939
267,BUB3,0.024624862225419264,0.027997529028101337,0.9375673413154695,0.037285995645822
268,BUD31,-0.11286650203015824,0.13118937730825714,0.7392828350357007,0.17305923841000795
269,BZW1,-0.45538599825186665,0.49003808954235245,0.3235652775825997,0.6689646751556975
270,BZW1;BZW2,0.45210078501350637,2.0436100755237945,0.00904461165530452,2.0930210846028756
271,BZW2,-0.20033809189932583,0.19398332053519543,0.6397594055382756,0.27886355034626364
272,C11orf68,-0.38177375058465657,0.7012748800953046,0.1989413771190184,0.7984595506900518
273,C12orf40,0.2716530901256249,0.07760833236525412,0.8363569451024514,0.28252160028450324
274,C1QBP,0.8967311382336938,1.1158566553573355,0.07658493439131474,1.4315246451190267
275,C1QTNF3,-1.0163664525626395,1.1166818020766787,0.07643956341652408,1.5099599375427093
276,C1R,-0.2883078483949717,0.6226673757326037,0.23841447764560608,0.6861749603766268
277,C2,-1.4825460614336308,2.438298231150037,0.003645035554238565,2.8536364674397072
278,C2CD4D,-0.6097807567807756,0.4012887516254813,0.3969275544347509,0.7299761869549394
279,C3,-0.06077980224452517,0.028278978649526172,0.9369599366669441,0.06703644526930067
280,C3P1,-0.26878904532284054,0.15441159920218844,0.7007908145706163,0.3099846655138626
281,C4A,0.3873239943023563,0.1622953604603975,0.6881841082419381,0.4199519741462136
282,C4BPA,-1.7253193605023718,0.8582992712291324,0.13858005481159488,1.927019598944643
283,C5,0.06446567983019591,0.027041915130163123,0.9396326192806778,0.06990771809947935
284,C6,0.07677357062041423,0.04894022972067316,0.8934284343919503,0.09104574251946101
285,C7,-0.6958360774670815,0.4816555896948382,0.329871207570998,0.846274159944079
286,C8A,-1.1148228967952,0.9069530297450542,0.12389305733539667,1.437147831429521
287,C8B,-0.225809660345206,0.10829230850972171,0.779305410599107,0.2504340767299491
288,C9,-0.2964293618314322,0.22543218426751788,0.595069670522973,0.3724111118903601
289,CA11,-0.25145717392721423,0.1551592082624309,0.6995854875444847,0.29547434783426746
290,CA14,0.3571207407107302,0.30152409605999575,0.4994314693691539,0.46738849360096374
291,CA3,-0.7012029943555902,0.4807241172208062,0.33057947283691724,0.850165463995668
292,CAB39,-0.254560205509037,0.19587026763241475,0.6369857727631325,0.3211947383927653
293,CACNA2D1,-0.41639969837579116,0.6187876139590726,0.24055389097706975,0.7458463782821582
294,CACYBP,-0.5431603287218785,0.6638355362978794,0.21685251517567092,0.8577300052750587
295,CAD,0.44281801494976847,0.8332925652786393,0.14679370592174493,0.9436441562965929
296,CALD1,0.4094439524783944,0.523150506307351,0.2998123328558551,0.6643273308172466
297,CALM1;CALM2;CALM3;CALML3,0.014247062508253805,0.02298193881547114,0.9484579063925828,0.027039754100807764
298,CALM1;CALM2;CALM3;CALML3,-0.7244329484555188,0.2977495105436724,0.5037910982548213,0.7832355123696529
299,CALR,0.2387899001846172,0.2841885713713934,0.519770262435488,0.3711923497706991
300,CALU,0.5940925772262062,1.172632434773792,0.06719973574200223,1.3145390132661667
301,CAND1,-0.04448153662542964,0.11883483214696433,0.7606154939281088,0.12688705383906046
302,CANT1,-0.32642517385704295,0.5214534137641207,0.30098620157603434,0.6151967627140572
303,CANX,0.3375065067559486,0.2181662495210629,0.6051091923933705,0.4018795273868649
304,CAP1,0.18042422977551098,0.7496385341587999,0.17797600985156706,0.7710452869876325
305,CAPG,0.25670578584203696,0.4833967885110737,0.32855131630912415,0.5473301705804253
306,CAPN1,-1.0304318031236157,0.5515558391897891,0.28083042732758184,1.168761543101474
307,CAPN2,0.8938426048336474,0.29506638409759267,0.5069132181155236,0.9412857022393509
308,CAPNS1,-0.36806809022669995,0.3419138138116568,0.4550783619603084,0.5023735414194924
