,Gene,Fold Change,Neg Log P-Value,p-values,Distance
33,ACP5,-0.18540522659734648,0.37160648608469504,0.425004485787834,0.4152908361014339
34,ACP7,-0.6946048099426498,0.5097993592820873,0.3091723455131181,0.8616096730654151
35,ACSL3;ACSL4,-0.06265786109684157,0.09310314914255349,0.8070433268833379,0.11222390091906292
36,ACSL4,0.0717847077219389,0.030588102962770123,0.9319913831327162,0.07802997055994076
37,ACTA2;ACTB;ACTG1;ACTG2,0.13446097375106447,0.24437111509733278,0.5696772612852603,0.2789211274823015
38,ACTA2;ACTB;ACTG1;ACTG2;POTEF,-0.13978452998642865,1.250611362101033,0.05615502667724323,1.2583991790523896
39,ACTA2;ACTG2,-0.06489200881815904,0.18265899476771708,0.656660669662596,0.1938434450220304
40,ACTB;ACTG1,-0.15342148461534677,0.564231391726565,0.2727524173067049,0.5847180648408885
41,ACTB;ACTG1;ACTG2,0.22280099900259742,0.40655360477406566,0.392144741095023,0.46360124968699407
42,ACTB;ACTG1;ACTG2;POTEJ,-0.0430196678760133,0.12443311196181228,0.750873691326395,0.1316597553418029
43,ACTB;ACTG1;POTEF,-0.8618025250323456,0.8952923972533168,0.12726459587313724,1.2426793909660356
44,ACTB;ACTG1;POTEJ,0.03328668377211841,0.15765241392981075,0.6955808005312842,0.1611281692766395
45,ACTBL2,0.025715765731014528,0.06392289296024795,0.8631317793446271,0.06890164621792237
46,ACTG2,0.04231094429082205,0.21597110047765594,0.608175470123128,0.22007665084763264
47,ACTL6A,0.21719368929667482,0.17093001390610532,0.6746367359311104,0.27638771377223315
48,ACTN1,-0.14657729718203782,0.38837940910581253,0.4089032768472243,0.4151186209586021
49,ACTN1;ACTN4,-0.14190437004171486,0.2778806137267557,0.5273748152808052,0.3120168035893169
50,ACTN4,-0.10226414830188446,0.5503887656864124,0.28158611393599564,0.5598086721565881
51,ACTR1A,-0.13731742497424904,0.1687184522065817,0.678080956729717,0.21753618392475102
52,ACTR1A,0.20120289760993515,0.20535440588716714,0.6232260444767598,0.2874944139003494
53,ACTR2,0.13697557724055187,0.9670552931993153,0.10788093623944275,0.9767078626002742
54,ACTR3,0.058731692964475,0.10531974638816484,0.7846577229290359,0.12058880850949943
55,ADAM10,-0.20799101208879378,0.282585183064259,0.5216927687293936,0.35087696817713976
56,ADAM19,0.07602047456050798,0.05762226029590238,0.875745147765186,0.09539097144915533
57,ADAMTS1,-0.01227985057081682,0.027688902448719112,0.9382338499922249,0.030289768055504707
58,ADAMTS13,0.09412186124194122,0.06791137109524192,0.8552412289394263,0.11606411627924841
59,ADAMTSL1,-0.051019795732869966,0.029800862754865813,0.9336823244369025,0.059085624119223155
60,ADD1,0.08874391159247352,0.12988116727444673,0.7415131081877614,0.15730416223770294
61,ADGRF5,0.5358861419123464,0.5441870884279382,0.2856359795559535,0.7637496607563083
62,ADGRG1,-0.18278729633127,0.13853932165099533,0.7268765837766658,0.22935635884713
63,ADH5,0.29918663090866815,1.6355148677726834,0.023146489442453146,1.6626549620471403
64,ADK,0.11511056843417933,0.16834215812660375,0.6786687339937223,0.20393510038235776
65,ADRM1,-0.26460250890712267,0.2195842636241715,0.6031366734838324,0.34384842089402357
66,ADSL,-0.6615801654006184,0.3945950057756175,0.40309275667660044,0.7703204098520103
67,ADSS2,0.10575108402395017,0.1861085629371446,0.6514655233496001,0.21405534090690118
68,AEBP1,0.3628579597971502,0.3057506198113002,0.4945946111366372,0.4744990416251064
69,AFM,1.2259671508590735,1.584224145947577,0.02604808821800221,2.003187859285505
70,AFP,0.4609475875525355,0.44184630772269695,0.36153778444580903,0.6385145559176256
71,AGK,0.018406147232042258,0.04889152374676586,0.8935286376964615,0.05224143327099848
72,AGPAT1,0.45056289023780494,0.30779834190032435,0.4922680598786508,0.545661742598868
73,AGPS,0.3118052638175115,0.7683088192921155,0.1704869654562506,0.8291688394689906
74,AGRN,-0.27903207077003245,0.39522276692924896,0.40251051769601515,0.48379740803090693
75,AHCY,0.10143420092578026,0.1923596062894803,0.6421557766704195,0.21746520468639444
76,AHCYL1;AHCYL2,-0.10683163797553874,0.10887269615514429,0.7782646487169789,0.15253282545284128
77,AHNAK,-0.040976983296094005,0.046129157479921634,0.8992301142420319,0.061700991319878946
78,AHNAK2,0.03412200993763648,0.070648827294339,0.8498674043356705,0.07845743024245379
79,AHSA1,0.1355802001922939,0.6847067422488587,0.20667752766489686,0.6980009409486693
80,AHSG,0.9650923454594391,0.586658107258891,0.2590251254680874,1.1294117805641066
81,AIFM1,0.19189092312353395,0.20232659118195834,0.6275862339655043,0.27885153016706454
82,AIMP1,0.30413229555909993,0.3197933113260176,0.47885793533619464,0.44132098881755777
83,AIMP2,-0.27785492069086715,0.41680078409619,0.3830003897384607,0.5009253942208629
84,AK1,0.03802672977189303,0.08989463882367052,0.813027735267972,0.0976067531802116
85,AK2,-0.12317701751915422,0.10383000750949882,0.7873539171695997,0.1611001182629504
86,AKAP2,-0.024880226795694682,0.009300531643570384,0.9788124131167693,0.026561731386682188
87,AKAP8,0.6903592646008967,0.8937321342530358,0.12772263382745755,1.1293152978760082
88,AKR1A1,0.13331288165098343,0.17939937247694013,0.6616078165291439,0.223509416488901
89,AKR1B1,-0.0818555740075837,0.18350547956284644,0.6553820167217245,0.20093430773688514
90,AKR1C1;AKR1C2,-0.16076777132293074,0.16739825580888382,0.6801453671631426,0.23209578269326364
91,AKR1C2,0.2998776469048323,0.24075878125443306,0.5744354303858008,0.38456650122481967
92,AKR1C3,0.17107100247987717,0.26121827978270346,0.5480014658958892,0.31225034440670335
93,AKR1E2,0.15350530429860854,0.199566114830172,0.6315880221517722,0.2517747259679132
94,AKR7A2,0.9183858728463044,0.8545651790252362,0.13977671223384847,1.254477682801134
95,ALB,0.6545108261413439,0.7312450622425946,0.1856756435100906,0.9813785011861633
96,ALCAM,-0.05356208983980082,0.0901582932287168,0.8125343067330201,0.10486856204755635
97,ALDH16A1,-0.3977737948929345,0.5258793972945287,0.2979343672316693,0.6593732876014793
98,ALDH18A1,0.051903215064076136,0.06456672538682713,0.8618531526552969,0.0828420530960314
99,ALDH1A3,0.012517701368011558,0.007164338648353091,0.9836388227374053,0.014422919115317961
100,ALDH4A1,0.054202573196192816,0.04432905523521095,0.9029650580020886,0.07002131160678886
101,ALDH9A1,0.059285388109042714,0.13671714747124136,0.7299327548518872,0.14901790380995494
102,ALDOA,0.13076305249225584,0.8929382716234942,0.12795631617377662,0.902462039549058
103,ALDOA;ALDOB;ALDOC,-0.08953979072076024,0.0602906155179175,0.8703809648573593,0.10794597001207083
104,ALDOA;ALDOC,0.05956592179881781,0.06748067165709434,0.8560898112813752,0.090009666631065
105,ALDOA;ALDOC,-0.3071118811583915,1.4752829738856943,0.03347472563292022,1.5069099377818385
106,ALDOB,0.2472118711578304,0.222666172386822,0.5988717508286187,0.3327069785362995
107,ALDOC,0.20705191331798645,0.1842828015546134,0.6542100303517733,0.2771834153723054
108,ALG1;ALG1L;ALG1L2,0.49282593900242233,0.27441378755966583,0.5316015180370677,0.5640747583046601
109,ALMS1,0.28083912561040236,0.3202509438445602,0.47835361038139435,0.4259475102720369
110,ALOX12,0.4112507075385601,0.3333048643471594,0.46418931102384603,0.5293574189982083
111,ALYREF,-0.15212048716004034,0.21372268596638397,0.6113322598897922,0.2623319063905372
112,AMBP,1.1704888313796573,0.593226814210149,0.2551368479452455,1.3122355571628284
113,AMDHD2,-0.14864236101537642,0.20202183116927966,0.6280267882907659,0.25081342020955427
114,AMOT,0.5413081121709027,0.36131169085768206,0.43519942124837335,0.6508153426683053
115,AMY1A;AMY2B,0.18922038808275943,0.12551038521457658,0.749013447257678,0.22706213260449548
116,ANGPTL3,0.3153950696306609,0.23719721134366434,0.5791656399623899,0.39463472606518096
117,ANGPTL4,-0.09241675333580446,0.0886271337892896,0.8154040537703424,0.1280454026540413
118,ANLN,0.4225644469185923,0.5896936290199611,0.257220969600147,0.7254648771004336
119,ANP32A,-0.08496018140322903,0.0970115492612341,0.7998129851721261,0.12895531440826483
120,ANP32A;ANP32B,-0.061127202443930884,0.1209653519014241,0.7568932777057737,0.13553284192127263
121,ANP32B,-0.10775726501064753,0.18561243712447148,0.6522101645052116,0.21462433454261612
122,ANP32E,-0.06450203074827243,0.041685358285804,0.9084784747655849,0.07679961631458149
123,ANPEP,0.050271861760556646,0.15971250252348657,0.6922891059302424,0.1674375810479452
124,ANXA1,-0.005409880140827994,0.008916963551985579,0.9796772803169872,0.010429719177694306
125,ANXA11,0.05631682253752146,0.07135324119020965,0.8484900597165166,0.09090032744204454
126,ANXA2,-0.018658521134717887,0.03296979956097583,0.9268942765142113,0.0378833485059813
127,ANXA3,0.1912551879275597,0.16354671677509616,0.6862040599165967,0.2516467275311159
128,ANXA5,0.06086315075926052,0.053127909480118835,0.8848549617873551,0.080789218872769
129,ANXA6,-0.0879330717242155,0.16728002306799672,0.6803305557885921,0.18898367977284583
130,ANXA7,0.011681936084109168,0.04600870213272308,0.8994795581167905,0.047468603335371576
131,AOC2;AOC3,0.6931067307108876,0.6345341392547774,0.23198818158813034,0.9396970331104255
132,AOC3,0.4752340750163597,0.26757024144934854,0.5400447625273742,0.5453817563559655
133,AP1B1,0.10541298837197743,0.374875271011887,0.42181763168163655,0.38941413294042937
134,AP1B1;AP2B1,-0.24433293658198707,0.1583597961199896,0.694448755369245,0.2911638867132083
135,AP1G1,-0.07200452037885441,0.08935610420505335,0.814036532707559,0.11475697936811169
136,AP1M1,0.3726224969999521,1.834877836657646,0.014625885303069866,1.8723312208922656
137,AP1M1;AP1M2,0.27463742369472044,0.17691867732543523,0.6653977418464914,0.3266893522603007
138,AP2A1,-0.44113166467417386,0.387645514645282,0.40959484802978285,0.587253089053445
139,AP2A1,-0.2132894710835842,0.4394212181717845,0.36356224943409166,0.4884500030245574
140,AP2A1;AP2A2,0.10685184451168794,0.1310229811445147,0.7395661391108109,0.1690690340173084
141,AP2A2,0.23235095862564847,0.41390810798769767,0.38555992934402644,0.4746650290807333
142,AP2B1,-0.20369771878281995,0.22198859152788103,0.5998068323609447,0.3012834137583037
143,AP2M1,-0.912886138960495,0.6053822273452771,0.2480948633996101,1.0953760741826202
144,AP3D1,0.4327673643951542,0.5780548412670599,0.26420751037730406,0.7221045569706744
145,APC2,0.6672492783060484,0.4727464911809393,0.3367080571444506,0.8177474208603976
146,APEH,-0.6767191350798072,1.110578324107958,0.07752141224945881,1.3005125919273535
147,APEX1,0.1842097597911838,1.4003709758976202,0.03977672511873203,1.412434814686603
148,API5,-0.3290955253474799,0.43881903015294876,0.3640667105657948,0.5485125395358873
149,APIP,0.09701319039456635,0.15453379600065845,0.7005936618292766,0.18246164861938932
150,APLP2,0.0044852428027972735,0.004158412647936861,0.9904705963245531,0.006116355021625706
151,APLP2;APP,0.1700746659990422,0.15764351824681694,0.6955950483053812,0.23189840633329126
152,APMAP,0.12706284213397012,0.15002643207407024,0.7079026986283626,0.19660339817011765
153,APOA1,-0.04118873300253867,0.033284415780573236,0.9262230490795496,0.05295624665899663
154,APOA4,-0.4024560027801414,0.2539889593604997,0.5571999138947369,0.47590043669952514
155,APOB,-0.0370673235296195,0.020945343961487135,0.9529160811375789,0.04257574317982587
156,APOC3,0.4177657574221634,0.5092467307052762,0.30956600979487003,0.6586808489765934
157,APOE,0.07259464717983022,0.046261677342680906,0.8989557665882809,0.08608208634624481
158,APOH,1.0288507112329626,0.8687849580568974,0.13527422109069567,1.3465961121845325
159,APOL2,0.27141379104204333,1.2199595278660258,0.06026157415395072,1.2497866600339878
160,APOM,0.35212482345280094,0.3962087015078733,0.4015977754626624,0.5300690770477196
161,APOO,-0.10173177182984006,0.05216311564266214,0.886822869764653,0.11432560532614022
162,APP,0.11486625272621609,0.10085568867081245,0.7927647138037631,0.15285982452111735
163,APRT,0.31225869346114976,0.692904065877876,0.2028130676969882,0.7600141683890874
164,ARCN1,-0.06566551136018006,0.13579534983167807,0.7314836952673529,0.15083877624172692
165,ARF1;ARF3,-0.2033921971060053,0.3686383002177905,0.4279191278875166,0.42102563132316534
166,ARF4,0.08468805130976875,0.16479183677990814,0.6842395339595642,0.1852792905425264
167,ARF6,-0.1278850773823521,0.04988841185312191,0.8914799666446309,0.1372714342254677
168,ARG1,0.8932335237099522,0.39617405319714466,0.40162981648590423,0.9771489181828693
169,ARHGAP1,-0.07324513648434205,0.07916448056803854,0.8333655039070951,0.10785112425105846
170,ARHGAP29,-0.9811760355766008,0.6227283193256016,0.23838102381169016,1.1621088470878722
171,ARHGAP31,-0.44920860097066395,0.32394602324468574,0.47430093059680983,0.553831556668693
172,ARHGDIA,-0.004985207283315418,0.02106844405425269,0.952646016838773,0.02165021077321874
173,ARHGDIB,-0.16591648605707832,0.22626545168179418,0.5939290233301681,0.28057857183023616
174,ARHGEF1,0.09323761036459288,0.3698608286296691,0.42671623978695217,0.38143188715827775
175,ARL1,-0.3097278661072984,0.6958175027810543,0.20145706255725063,0.7616385942294699
176,ARL3,-0.2821459388318033,0.24383876770037913,0.5703759856850763,0.3729124232751158
177,ARL8B,0.21814292077566222,0.3204234174843726,0.4781636770264833,0.3876306236056452
178,ARMC8,0.4471171534750802,0.8653734544333695,0.13634102214432872,0.9740559350312494
179,ARMC9,-0.32392533482514096,0.44361583591332204,0.3600676995918803,0.5492928475910233
180,ARPC1A,-0.32588089593681246,0.30762239739225555,0.4924675314630783,0.4481404888134282
181,ARPC1A;ARPC1B,0.9629437939005463,0.8464446156695882,0.1424148852687139,1.2820800433699975
182,ARPC1B,-0.0001106036057230142,0.0004673506818993752,0.9989244640904577,0.0004802601560308152
183,ARPC2,-0.05800005028826405,0.5255837910762418,0.29813722781426844,0.5287743632926201
184,ARPC3,0.49527215001083036,0.44837593877574716,0.3561427117766431,0.668083441681788
185,ARPC4,0.0760093282672969,0.2872688777774306,0.5160967476388895,0.2971545492216972
186,ARPC5,-0.11561103886333512,0.11595310902180096,0.7656792731974206,0.16374075790370962
187,ARPC5L,0.22509085121151529,0.5723508657543861,0.2677004703513329,0.6150214669659262
188,ARRB1,0.2700476378908583,0.19559059714705834,0.6373961014684585,0.33343876262782496
189,ARSA,0.8546404721237622,0.6093324436284081,0.24584849632399053,1.0496172461664748
190,ARSB,0.22608212228659497,0.31391262514077845,0.48538614423043386,0.386851731598019
191,ASAH1,-1.6462235873929814,0.9129762514448228,0.12218664737469224,1.8824393045703378
192,ASCC2,-0.2094991340738943,0.7975740065864104,0.15937712686464828,0.8246297248826354
193,ASL,0.26028501059401066,0.2923781313339962,0.5100607071465009,0.39145019915984686
194,ASNS,-0.3074497250373476,0.45835235278200137,0.348054815831624,0.5519168530914207
195,ASPH,-0.11923315499505804,0.092518586422365,0.8081303429643814,0.15091797137408175
196,ASPN,0.28942294226551724,0.555032150204766,0.2785914923663838,0.6259603240386366
197,ASS1,0.3640690823493422,0.20160510565177558,0.6286296980746179,0.4161621262771947
198,ATAD1,0.6368331146822719,0.3667678149541085,0.4297661294286396,0.7348979834250022
199,ATAD3A;ATAD3C,-0.7261391806803061,0.39216587443203704,0.4053536850942321,0.8252709753699754
200,ATG7,0.4196953442635305,0.2896142291000407,0.5133171459287974,0.5099221349320837
201,ATIC,0.03897015466422005,0.07529529716320281,0.8408232321284688,0.08478239634174213
202,ATP11B,0.011753117753841025,0.03557542048613681,0.9213498712992935,0.03746660272430763
203,ATP12A,0.9635730578600352,0.6157881840267246,0.24222101294373388,1.1435331763533012
204,ATP12A;ATP1A1,-0.04200741082485138,0.30139715794487604,0.4995774674370632,0.3043104818790447
205,ATP13A1,-0.0065704832946202885,0.015896863708517558,0.9640579410052407,0.01720120712310816
206,ATP1A1,-0.08906556723793457,0.17956541783433097,0.6613549100046315,0.20044055116027024
207,ATP1B1,1.1699761286420163,0.5850732125098197,0.2599721270323036,1.3081111594924646
208,ATP1B3,-0.17394852930008042,1.0224246070019527,0.09496758474743153,1.0371162749898193
209,ATP2A2,0.6560758043490758,0.5564767484900853,0.27766635007473933,0.8602917137008728
210,ATP2B4,-0.07199325929023104,0.39537191752648504,0.4023723064617598,0.40187309259491377
211,ATP2C1,0.04712707059464094,0.13110959459550572,0.7394186585622397,0.13932224006895
212,ATP5F1A,-0.18037619839572017,0.1781649886017527,0.6634909621047592,0.2535317260446015
213,ATP5F1B,-0.2320066833673735,0.7644716094418,0.17199997768314404,0.7989017103309173
214,ATP5F1D,0.2447122892573681,0.2125843915016609,0.6129366755718285,0.3241546359744269
215,ATP5IF1,-0.2594354187687138,1.3025252217099341,0.0498281517364682,1.3281109478135518
216,ATP6AP2,0.11824853201631669,0.04859830577906485,0.8941321155841001,0.1278456516609359
217,ATP6V1A,-0.3049490991644035,0.5831925613795718,0.26110034076168537,0.6581090462299137
218,ATP6V1B2,-0.08823933535403228,1.0116987659752008,0.0973422171814414,1.0155395479150309
219,ATP6V1C1,0.5234477530101316,0.4825806314586258,0.3291693338197393,0.711956189656612
220,ATP6V1E1,1.5547871916025287,1.2797735845645617,0.05250811351270796,2.0137486533628035
221,ATP6V1F,0.2831002833628524,0.2808258338300146,0.5238104594496364,0.3987592248292825
222,ATP6V1G1,0.07736984618997056,0.11109704357266782,0.7742887628075898,0.13538333054717983
223,ATP6V1H,-0.19170829056448113,0.17218831240584487,0.6726849132686862,0.2576836890459471
224,ATPAF2,1.528073832347772,1.1815016496136164,0.06584129290389476,1.931568219128101
225,ATRN,0.5411104424993454,1.2875024109300701,0.05158193015597156,1.396589764079839
226,ATXN10,0.5159225223059316,0.42955683393236255,0.37191454739279073,0.6713383071153544
227,ATXN2L,0.5404078399810892,0.5456098273434856,0.28470177359142895,0.7679392666134573
228,AURKAIP1,-0.04065579976644074,0.016481598229459535,0.962760805865792,0.04386954678186505
229,AXL,0.7498918475726981,0.6668807571072439,0.21533728985006712,1.0035276415006842
230,AZGP1,0.7145488888580047,0.32633293084939274,0.4717012956508547,0.7855401303084163
231,B2M,0.039096227341019585,0.02667473386167247,0.9404273827465139,0.04732923429437395
232,B3GAT3,0.6021501601602566,0.9068615581347266,0.12391915458385809,1.0885691071326462
233,B4GALT1,-0.05455446059529834,0.05653361152721355,0.8779431374613924,0.0785635946425178
234,B4GALT4,0.5415011654047106,0.5352904459115719,0.29154765598703014,0.761419315238896
235,B4GALT5,-0.16402916518809363,0.44557587798066456,0.35844631667534904,0.4748088352911548
236,B4GAT1,0.7649551724675518,0.9936997656688434,0.10146125603213244,1.2540317540537704
237,BABAM1,0.1857240810854286,0.20086098351334317,0.6297077183340372,0.2735663886389817
238,BAG2,-0.077523048930491,0.12273817868047487,0.7538098730191041,0.14517053289589962
239,BAG6,0.7059344767982481,0.7621093143421297,0.1729381009586649,1.0388234174004007
240,BANF1,-1.182879922871333,0.6667404981553114,0.21540684601879637,1.3578467526979927
241,BASP1,-0.2725658831604463,0.2555289429965575,0.5552276134571477,0.3736137060815248
242,BAX,0.3030980597225046,0.2569652591246213,0.5533943755762407,0.3973657989869419
243,BCAP31,1.3114149305314342,0.9607553588862991,0.10945727731275591,1.6256875405961344
244,BCAT1,-0.13020919294938338,0.26229227711868425,0.5466479488640995,0.29283386512600346
245,BCHE,0.05065981643183903,0.05002392868531086,0.8912018334902143,0.0711955788095068
246,BCLAF1,0.1680662498907992,0.3091636377900622,0.49072294184822257,0.35189262465124405
247,BCS1L,0.25755149649658904,0.5238355237231084,0.29933980835528284,0.5837263307937168
248,BDH2,0.0746229963237468,0.07112026273469199,0.8489453566275247,0.10308580577259678
249,BGN,0.14539516879435155,0.424122702761518,0.37659738255626996,0.4483523414753991
250,BHMT,0.20775646764056432,0.17377948046372593,0.6702248397443917,0.2708543107959099
251,BID,0.20468573593383965,0.15696302857931543,0.6966858203402713,0.2579411615767606
252,BIN1,0.3703823022777222,0.5017931331829831,0.31492480333250333,0.6236821292534691
253,BLMH,-0.08498638829590277,0.09523116391143356,0.803098539465021,0.1276387902461798
254,BLVRA,-0.1299178356793611,0.3661449279747956,0.4303829638589143,0.3885109423288844
255,BLVRB,-0.2552752868162145,0.29004180622893166,0.5128120171000402,0.38638028083695175
256,BMP1,0.018751543404899707,0.022576282395899715,0.9493442353674927,0.029348064789441384
257,BMP1;TLL2,-0.05057266928919546,0.18871916840400643,0.6475612185015454,0.19537788872370915
258,BOLA2,0.730566819059355,0.6778400272758236,0.2099713172241745,0.9965916815264884
259,BPNT1,-0.104216674808292,0.32985951019203685,0.46788647328114225,0.3459312240492722
260,BRD9,0.4063431638309787,0.38398050699543684,0.41306604175493644,0.5590668980941746
261,BRIP1,-0.1871477152563621,0.10562188465526666,0.7841120271230841,0.21489590466969546
262,BROX,0.2963906124593372,0.4426396630410848,0.3608779416169699,0.5327074867609297
263,BSG,-0.5384164540200729,0.283979482139068,0.5200205638674777,0.6087171956134658
264,BTD,-0.1340094901634643,0.0725515910039592,0.8461520461702943,0.15238857178632986
265,BTF3,-0.3385145254278825,0.3990669421599803,0.3989634013958476,0.5233034571360881
266,BTF3L4,0.24871985325861345,0.5165129830967856,0.3044296980362558,0.5732776178367045
267,BUB3,0.14683114195918634,0.4195205494802855,0.38060934791040674,0.4444737064048664
268,BUD31,0.3360340380184965,0.3953280602545747,0.402412942121338,0.5188479063575963
269,BZW1,-0.07816819032129274,0.1663079275583815,0.6818550674159553,0.18376232678889792
270,BZW1;BZW2,0.5219984637237047,0.5911625991183441,0.2563524077753277,0.7886416262956603
271,BZW2,-0.23511254769488232,0.7884684395085777,0.16275395858135647,0.8227760267440161
272,C11orf68,0.2789156126444041,0.1383718110573269,0.7271569995266725,0.31135297826114955
273,C12orf40,-0.048424978842682265,0.10151736187574298,0.791557809729808,0.11247556773861948
274,C1QBP,-0.14111164924613817,0.07516432686407333,0.8410768376458696,0.15988174875793165
275,C1QTNF3,-0.3109060877767007,0.3204337807353956,0.47815226709313313,0.44647553488740355
276,C1R,-0.1288766757597557,0.12535415527345353,0.7492829403823382,0.17978559953234938
277,C2,0.5243744827335171,0.6290749466567576,0.2349227377219368,0.8189651315246859
278,C2CD4D,0.4827820927377857,0.38608456710898625,0.4110696686062544,0.6181746048067723
279,C3,0.2374945826649757,0.17163078058122963,0.6735490368055238,0.2930201386221315
280,C3P1,-0.5278801611206809,0.761825816916731,0.1730510278180061,0.9268419713336469
281,C4A,0.0871880683531856,0.056488449183791443,0.8780344396372334,0.10388794037013897
282,C4BPA,0.015221675747387309,0.009330765215995927,0.9787442750971161,0.017853923716501047
283,C5,0.11993414770660848,0.08866769748316164,0.8153278974819641,0.14915146785424557
284,C6,-1.3541237736517786,0.6262070773790586,0.2364791864444369,1.4919070004958606
285,C7,0.9829153064187572,0.5656803744013529,0.2718439209295529,1.1340708908948922
286,C8A,0.24042119396531447,0.3879659757557509,0.4092927239875651,0.45642080238724797
287,C8B,0.37962355514037327,0.24933376417528091,0.5632046551872546,0.45418208856716336
288,C9,0.16807121623939736,0.09394278481310331,0.8054845510287703,0.1925439704239821
289,CA11,0.5131168748611188,0.5998617535667633,0.251268615296751,0.7893814354666782
290,CA14,-0.09349414296905323,0.31811106492783386,0.48071639602546756,0.3315656864017118
291,CA3,-0.8983162948544461,0.41186543220564503,0.387377656765524,0.9882334237653384
292,CAB39,0.4083649572399395,0.502899976555996,0.31412320755555884,0.6478196699094579
293,CACNA2D1,-0.0421608017498194,0.032427052772048236,0.9280533595604262,0.05318878599544057
294,CACYBP,-0.19102611296661465,1.0143392525663952,0.09675217737107385,1.0321700902138595
295,CAD,-0.3900460184069523,2.0529315290374557,0.008852551683516573,2.089656373519623
296,CALD1,-0.09861472998690601,0.13612871112350025,0.7309224291320737,0.16809488678283988
297,CALM1;CALM2;CALM3;CALML3,0.2672626185526852,0.500110045739294,0.31614764731581946,0.5670444119511246
298,CALM1;CALM2;CALM3;CALML3,-0.4982121832957276,0.9247462167480298,0.11891969406270901,1.0504146538268067
299,CALR,-0.23678169611738298,0.4090731353602087,0.3898763258226486,0.4726588639702595
300,CALU,-0.6154438067792007,1.0531314282581818,0.08848477924685068,1.2197773913661427
301,CAND1,0.0007026534510039539,0.0014793069617928616,0.9965995644626209,0.0016377029521303895
302,CANT1,0.2000524201563323,0.2041117575656275,0.6250118369685316,0.2858016451788464
303,CANX,1.091911101152398,0.7902866327996618,0.16207400616629736,1.3478956987844684
304,CAP1,-0.06053566836666846,0.1554135111748811,0.6991759623085224,0.16678706964361523
305,CAPG,-0.2029657939613827,0.6491014968311941,0.22433575784281873,0.6800940131385301
306,CAPN1,1.3136775201183255,1.0212695801882812,0.09522049171220207,1.6639531791135775
307,CAPN2,0.08517642909623291,0.1727346268835524,0.6718392509930751,0.1925935497315153
308,CAPNS1,0.07100684417310177,0.11598168616108903,0.7656288921673335,0.13599163005197235
309,CAPRIN1,0.1282425767377191,0.10111149348740563,0.7922979030829569,0.16330858092452902
